window_id,seed,policy,loss,rmse,missed_vio,runtime,max_age,jain_probe,jain_payload
14,50498,VoI-greedy,0.01690325138912134,0.139654219972482,0.2789400278940028,1.4087227280310133,239.0,0.40504883972415734,0.40504883972415734
14,50498,Whittle-heuristic,0.2018498229818689,0.13641451355168363,3.3612273361227336,2.404107230108535,239.0,0.14172978270713535,0.44974066747369745
15,50515,AoII+debt,1.6542112970711296e-05,0.05260137948335832,0.0,0.9687319330950989,48.0,0.9512437810945263,0.9512437810945263
15,50515,AoII+debt+threshold,7.751342119944204e-05,0.09388815413424431,0.0,1.3169035522284758,79.0,0.9524333562600293,0.9524333562600293
15,50515,AoII-greedy,1.608197768479779e-05,0.05222990867582147,0.0,0.6468203598263218,46.0,0.9332924861630201,0.9332924861630201
15,50515,CAW-VoU,2.6619779637377942e-05,0.0650933253686727,0.0,102.70507691625825,17.0,0.9998862194214684,0.9931064458643011
15,50515,MaxWeight-AoI,2.3592577405857757e-05,0.06254529450198347,0.0,1.8082632510055823,16.0,0.9985752370962796,0.9953778126293308
15,50515,MaxWeight-VoU,0.00016575155509065547,0.12860661667054993,0.0,7.872754824347794,239.0,0.5430204508454836,0.5711600234979436
15,50515,VoI+debt,0.0003738733486750351,0.18266835794029423,0.0,1.388514485301754,239.0,0.4123403986537089,0.4127426274669194
15,50515,VoI-greedy,0.0004044297350069738,0.18963874088188576,0.0,1.559570799099484,239.0,0.40505961086734904,0.40505961086734904
15,50515,Whittle-heuristic,0.0007065435746164569,0.2157704830528861,0.0,1.5560231130388975,239.0,0.13473443369245375,0.42873977332432617
16,50532,AoII+debt,3.1373326359832645e-05,0.07151621045587801,0.0,1.1132554351800281,9.0,0.9591503473752692,0.9591503473752692
16,50532,AoII+debt+threshold,0.0001402830362622037,0.11753923549621283,0.0,1.1782374602711319,17.0,0.9998862194214684,0.9998862194214684
16,50532,AoII-greedy,2.985576150627614e-05,0.0702934148166316,0.0,0.6477994352109558,13.0,0.9499979210843613,0.9499979210843613
16,50532,CAW-VoU,3.836460808926082e-05,0.07762365123371157,0.0,115.23589192476575,8.0,0.9998862194214684,0.9977902965194976
16,50532,MaxWeight-AoI,3.6172046025104604e-05,0.07645044867781997,0.0,1.2492597990603065,11.0,0.9985752370962796,0.996484800907147
16,50532,MaxWeight-VoU,0.0008554921617852157,0.28731636463345483,0.0,4.513436970646809,239.0,0.5169789121187435,0.5715886774988427
16,50532,VoI+debt,0.001615396531380752,0.38858808568616937,0.0,2.3486892928741483,239.0,0.41182757905930895,0.4128544969959794
16,50532,VoI-greedy,0.0015371334170153407,0.37969494413071364,0.0,2.5206833180852595,239.0,0.4015042086210834,0.4015042086210834
16,50532,Whittle-heuristic,0.002678150629009762,0.43916240907021087,0.0,0.988754539659917,239.0,0.13556904418614307,0.4281011401216003
17,50549,AoII+debt,2.3697821478382155e-05,0.06408077314813083,0.0,2.1472339162546517,9.0,0.9438172542701934,0.9438172542701934
17,50549,AoII+debt+threshold,4.282641004184097e-05,0.08278982565915745,0.0,2.4171182553324786,12.0,0.9998862194214684,0.9998862194214684
17,50549,AoII-greedy,2.3840311018131106e-05,0.06388926641625652,0.0,1.8197263180128216,9.0,0.9257485515173606,0.9257485515173606
17,50549,CAW-VoU,2.7114700139470033e-05,0.0670945925592032,0.0,123.13715045602902,7.0,0.9998862194214684,0.9949227084694089
